match_id,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,wide_runs,noball_runs
178,9,3,R Ashwin,Mujeeb Ur Rahman,KL Rahul,2,0,2,,,0,0
164,15,5,Trent Boult,R Ashwin,Imran Tahir,0,0,0,,,0,0
137,1,2,AB de Villiers,RV Uthappa,Mayank Markande,0,0,0,AB de Villiers,bowled,0,0
4,16,2,BB McCullum,Mujeeb Ur Rahman,Jasprit Bumrah,0,0,0,,,0,0
179,2,3,RG Sharma,KS Williamson,BA Stokes,0,0,0,,,0,0
47,7,3,Ishan Kishan,V Kohli,SL Malinga,4,0,4,,,0,0
114,8,6,DA Warner,S Dhawan,Rashid Khan,1,0,1,,,0,0
54,16,4,RV Uthappa,BB McCullum,DJ Bravo,1,0,1,,,0,0
134,4,3,Andre Russell,RV Uthappa,KL Rahul,0,0,0,,,0,0
29,8,6,Mujeeb Ur Rahman,SR Watson,JJ Bumrah,1,0,1,,,0,0
63,1,1,Andre Russell,J Buttler,Kagiso Rabada,1,0,1,,,0,0
176,20,3,SK Raina,MS Dhoni,Kagiso Rabada,0,0,0,,,0,0
33,16,2,SR Watson,SK Trivedi,Rashid Khan,0,0,0,,,0,0
186,5,3,DA Warner,E Lewis,Rashid Khan,0,0,0,,,0,0
146,6,5,G Maxwell,SR Watson,Rashid Khan,1,0,1,,,0,0
142,6,1,D Karthik,J Buttler,Rashid Khan,1,0,1,,,0,0
1,17,4,KL Rahul,R Sharma,Imran Tahir,0,0,0,,,0,0
185,3,6,Ishan Kishan,S Marsh,Mitchell Starc,0,0,0,,,0,0
73,11,4,SR Watson,CH Gayle,SL Malinga,1,0,1,,,0,0
34,6,1,S Marsh,AB de Villiers,Anrich Nortje,1,0,1,,,0,0
100,16,5,J Bumrah,SK Raina,Kagiso Rabada,4,0,4,J Bumrah,caught and bowled,0,0
126,3,4,SK Raina,Ishan Kishan,Pat Cummins,1,0,1,,,0,0
182,2,5,R Ashwin,DA Warner,R Ashwin,0,0,0,,,0,0
133,4,1,M Pandey,Hardik Pandya,KL Rahul,0,0,0,,,0,0
46,18,6,Rashid Khan,AB de Villiers,Chris Woakes,1,0,1,,,0,0
27,6,2,Hardik Pandya,D Karthik,Trent Boult,0,0,0,,,0,0
91,11,5,SR Watson,Ishan Kishan,Yuzvendra Chahal,1,0,1,,,0,0
156,8,5,S Dhawan,Hardik Pandya,Pat Cummins,4,0,4,,,0,0
115,13,1,DA Warner,RV Uthappa,Imran Tahir,1,1,2,,,1,0
2,10,2,S Dhawan,BB McCullum,JJ Bumrah,0,0,0,,,0,0
142,17,5,J Buttler,AB de Villiers,BA Stokes,1,0,1,,,0,0
150,8,2,J Bumrah,SR Watson,R Ashwin,1,0,1,,,0,0
20,11,4,KL Rahul,E Lewis,Chris Woakes,1,0,1,,,0,0
10,19,4,RG Sharma,SK Raina,Trent Boult,4,0,4,,,0,0
31,8,6,V Kohli,Hardik Pandya,BA Stokes,0,0,0,,,0,0
39,11,5,M Pandey,J Buttler,BA Stokes,6,0,6,,,0,0
193,20,5,E Lewis,RG Sharma,Sandeep Sharma,4,0,4,,,0,0
87,3,4,SK Raina,Rashid Khan,Mayank Markande,0,0,0,,,0,0
34,5,4,S Marsh,E Lewis,Bhuvneshwar Kumar,0,0,0,,,0,0
189,17,2,P Cummins,MS Dhoni,Mayank Markande,0,0,0,,,0,0
23,4,6,Rashid Khan,Trent Boult,Kagiso Rabada,0,0,0,,,0,0
7,10,2,G Maxwell,Kagiso Rabada,Imran Tahir,0,0,0,,,0,0
52,12,2,RG Sharma,SR Tendulkar,BA Stokes,1,0,1,,,0,0
74,1,3,CH Gayle,SR Watson,Rashid Khan,0,0,0,,,0,0
55,7,5,D Karthik,J Bumrah,Pat Cummins,0,0,0,,,0,0
179,1,4,D Karthik,DA Warner,Mayank Markande,4,0,4,,,0,0
159,9,1,Kagiso Rabada,V Kohli,R Ashwin,0,0,0,,,0,0
169,12,1,R Sharma,RV Uthappa,Bhuvneshwar Kumar,3,0,3,,,0,0
26,11,4,RG Sharma,S Marsh,KL Rahul,0,0,0,,,0,0
6,2,2,D Karthik,RV Uthappa,Trent Boult,0,0,0,RV Uthappa,lbw,0,0
161,10,2,E Lewis,R Ashwin,BA Stokes,1,0,1,,,0,0
8,18,3,M Pandey,J Buttler,Trent Boult,1,0,1,,,0,0
98,17,6,M Pandey,Mujeeb Ur Rahman,Sandeep Sharma,4,0,4,,,0,0
155,11,4,SR Tendulkar,M Pandey,SP Narine,1,0,1,,,0,0
36,10,6,D Karthik,SR Tendulkar,Yuzvendra Chahal,2,0,2,,,0,0
145,6,3,MS Dhoni,SR Tendulkar,DJ Bravo,0,0,0,,,0,0
196,11,4,Rashid Khan,RV Uthappa,Rashid Khan,0,0,0,,,0,0
190,9,2,S Marsh,AB de Villiers,SP Narine,2,0,2,,,0,0
69,20,5,M Pandey,P Cummins,Sandeep Sharma,2,0,2,,,0,0
123,5,5,Andre Russell,SK Trivedi,DJ Bravo,6,0,6,,,0,0
50,8,1,Rashid Khan,V Kohli,Mayank Markande,0,0,0,,,0,0
52,7,1,KL Rahul,Kagiso Rabada,Imran Tahir,0,0,0,,,0,0
64,14,4,DA Warner,Hardik Pandya,Trent Boult,2,0,2,,,0,0
138,17,6,DA Warner,CH Gayle,Rashid Khan,0,0,0,,,0,0
63,17,5,Hardik Pandya,DA Warner,Pat Cummins,4,0,4,,,0,0
49,10,4,Hardik Pandya,RV Uthappa,Jasprit Bumrah,4,0,4,,,0,0
14,17,2,Kagiso Rabada,Trent Boult,R Ashwin,0,0,0,,,0,0
179,18,2,Hardik Pandya,Mujeeb Ur Rahman,Trent Boult,2,0,2,,,0,0
183,7,4,RG Sharma,R Ashwin,Trent Boult,2,0,2,,,0,0
184,4,1,CH Gayle,Kagiso Rabada,Kagiso Rabada,0,0,0,,,0,0
131,20,2,Ishan Kishan,Hardik Pandya,BA Stokes,4,0,4,,,0,0
169,5,2,J Buttler,S Marsh,BA Stokes,1,0,1,,,0,0
115,10,6,KL Rahul,CH Gayle,SP Narine,3,1,4,,,0,1
4,15,4,Shikhar Dhawan,V Kohli,Imran Tahir,0,0,0,,,0,0
122,15,4,Trent Boult,RG Sharma,Imran Tahir,4,0,4,,,0,0
159,18,2,SK Raina,S Marsh,SP Narine,0,0,0,,,0,0
9,19,5,RV Uthappa,G Maxwell,R Ashwin,0,0,0,,,0,0
173,10,5,KL Rahul,Andre Russell,Chris Woakes,4,0,4,,,0,0
83,12,4,MS Dhoni,Trent Boult,Pat Cummins,0,0,0,,,0,0
71,11,5,Rashid Khan,S Dhawan,KL Rahul,0,0,0,,,0,0
162,17,1,Andre Russell,Yuvraj Singh,Yuzvendra Chahal,6,0,6,,,0,0
160,12,2,Shikhar Dhawan,E Lewis,Anrich Nortje,6,0,6,,,0,0
75,7,1,CH Gayle,R Sharma,Rashid Khan,1,0,1,,,0,0
158,14,4,DA Warner,G Maxwell,Kagiso Rabada,1,0,1,DA Warner,caught and bowled,0,0
73,9,1,RV Uthappa,SR Watson,Mitchell Starc,0,0,0,,,0,0
86,11,4,R Sharma,S Marsh,KL Rahul,0,0,0,,,0,0
122,2,6,SR Tendulkar,Shikhar Dhawan,SP Narine,0,0,0,,,0,0
86,15,4,SK Raina,SR Watson,Chris Woakes,1,0,1,,,0,0
54,19,6,BB McCullum,SK Trivedi,R Ashwin,2,0,2,,,0,0
97,18,2,Ishan Kishan,KL Rahul,Imran Tahir,2,0,2,,,0,0
81,2,3,Rashid Khan,RG Sharma,Anrich Nortje,2,0,2,,,0,0
78,7,5,RV Uthappa,KL Rahul,SL Malinga,0,0,0,,,0,0
24,15,5,R Sharma,Shikhar Dhawan,Mitchell Starc,1,0,1,,,0,0
135,10,3,J Buttler,AB de Villiers,Mitchell Starc,0,0,0,,,0,0
118,13,6,D Karthik,CH Gayle,JJ Bumrah,1,0,1,,,0,0
23,11,4,DA Warner,CH Gayle,Mitchell Starc,0,0,0,CH Gayle,caught and bowled,0,0
54,11,2,S Marsh,RV Uthappa,Mayank Markande,4,0,4,,,0,0
70,5,2,R Ashwin,CH Gayle,JJ Bumrah,0,0,0,,,0,0
139,12,5,SR Watson,R Ashwin,SP Narine,0,0,0,,,0,0
44,3,3,BB McCullum,Kagiso Rabada,BA Stokes,0,0,0,,,0,0
28,13,1,RG Sharma,Trent Boult,Bhuvneshwar Kumar,2,0,2,,,0,0
177,15,5,G Maxwell,RV Uthappa,Trent Boult,1,0,1,,,0,0
137,3,4,SR Tendulkar,RG Sharma,Rashid Khan,0,0,0,,,0,0
197,15,4,M Pandey,P Cummins,SP Narine,0,0,0,,,0,0
101,6,6,BB McCullum,SR Watson,Rashid Khan,1,0,1,,,0,0
123,15,2,Yuvraj Singh,SK Trivedi,Imran Tahir,0,0,0,,,0,0
183,4,3,MS Dhoni,SR Watson,Pat Cummins,3,0,3,,,0,0
63,18,2,Andre Russell,Ishan Kishan,R Ashwin,1,0,1,,,0,0
112,19,3,P Cummins,KL Rahul,R Ashwin,0,0,0,,,0,0
30,19,5,Kagiso Rabada,SR Watson,Pat Cummins,0,0,0,,,0,0
104,3,5,AB de Villiers,Hardik Pandya,Trent Boult,6,0,6,,,0,0
36,19,6,V Kohli,KS Williamson,SP Narine,0,0,0,,,0,0
115,7,2,SR Watson,RV Uthappa,Chris Woakes,0,0,0,,,0,0
112,12,1,V Kohli,D Karthik,Bhuvneshwar Kumar,3,0,3,,,0,0
141,2,1,G Maxwell,CH Gayle,Jasprit Bumrah,4,0,4,,,0,0
101,11,6,Ishan Kishan,Rashid Khan,Bhuvneshwar Kumar,6,0,6,,,0,0
36,7,5,Ishan Kishan,SK Trivedi,Yuzvendra Chahal,2,0,2,,,0,0
35,1,1,R Sharma,KS Williamson,Anrich Nortje,0,0,0,,,0,0
36,14,4,Mujeeb Ur Rahman,KL Rahul,Rashid Khan,0,0,0,,,0,0
91,8,2,Mujeeb Ur Rahman,V Kohli,Chris Woakes,2,0,2,,,0,0
69,14,5,SK Trivedi,DA Warner,BA Stokes,1,0,1,,,0,0
124,3,2,D Karthik,R Ashwin,Rashid Khan,0,0,0,,,0,0
63,16,6,MS Dhoni,SR Watson,Imran Tahir,4,0,4,,,0,0
121,15,5,Andre Russell,BB McCullum,Yuzvendra Chahal,0,0,0,,,0,0
43,2,6,RV Uthappa,J Bumrah,BA Stokes,1,0,1,,,0,0
169,10,6,R Sharma,RV Uthappa,Anrich Nortje,0,0,0,,,0,0
72,9,2,R Ashwin,Yuvraj Singh,Mayank Markande,1,1,2,,,1,0
152,5,6,Trent Boult,SK Trivedi,DJ Bravo,0,0,0,,,0,0
136,2,3,RG Sharma,KS Williamson,Imran Tahir,0,0,0,,,0,0
106,13,2,Trent Boult,KS Williamson,KL Rahul,0,0,0,,,0,0
68,4,1,KS Williamson,Andre Russell,Bhuvneshwar Kumar,1,0,1,,,0,0
137,8,4,Ishan Kishan,Shikhar Dhawan,Mayank Markande,1,0,1,Shikhar Dhawan,run out,0,0
174,11,5,DA Warner,CH Gayle,Pat Cummins,1,0,1,,,0,0
167,9,3,R Ashwin,Yuvraj Singh,SL Malinga,6,0,6,,,0,0
173,8,6,S Marsh,G Maxwell,DJ Bravo,0,0,0,S Marsh,caught,0,0
106,4,5,AB de Villiers,Kagiso Rabada,Kagiso Rabada,0,0,0,,,0,0
7,20,1,SK Raina,M Pandey,Imran Tahir,4,0,4,,,0,0
155,5,4,KL Rahul,CH Gayle,DJ Bravo,0,0,0,,,0,0
164,15,3,Mujeeb Ur Rahman,SR Watson,Mayank Markande,6,0,6,,,0,0
98,13,3,SK Raina,R Ashwin,Mayank Markande,0,0,0,,,0,0
52,20,4,KL Rahul,E Lewis,SL Malinga,6,0,6,,,0,0
165,4,4,J Bumrah,AB de Villiers,BA Stokes,0,0,0,,,0,0
115,1,4,J Buttler,V Kohli,BA Stokes,4,0,4,,,0,0
101,19,1,E Lewis,Shikhar Dhawan,Anrich Nortje,1,0,1,,,0,0
18,18,2,V Kohli,Hardik Pandya,Anrich Nortje,6,0,6,,,0,0
86,10,4,SK Raina,AB de Villiers,Kagiso Rabada,0,0,0,,,0,0
118,10,6,S Marsh,KL Rahul,Pat Cummins,1,0,1,,,0,0
179,13,1,G Maxwell,E Lewis,R Ashwin,6,0,6,,,0,0
10,7,1,P Cummins,E Lewis,Bhuvneshwar Kumar,1,0,1,,,0,0
137,15,1,DA Warner,G Maxwell,BA Stokes,1,0,1,,,0,0
55,17,4,J Buttler,P Cummins,R Ashwin,1,0,1,,,0,0
121,20,1,P Cummins,SR Tendulkar,JJ Bumrah,1,0,1,,,0,0
25,15,5,KS Williamson,MS Dhoni,SL Malinga,1,0,1,,,0,0
17,7,4,BB McCullum,Rashid Khan,Trent Boult,1,0,1,,,0,0
83,7,1,KL Rahul,G Maxwell,R Ashwin,4,0,4,,,0,0
179,12,5,KS Williamson,Kagiso Rabada,Sandeep Sharma,0,0,0,,,0,0
162,20,4,KS Williamson,R Sharma,Anrich Nortje,0,1,1,,,0,1
181,19,3,Rashid Khan,Shikhar Dhawan,SP Narine,6,0,6,,,0,0
106,8,2,DA Warner,S Marsh,Anrich Nortje,4,0,4,,,0,0
78,12,4,V Kohli,J Bumrah,KL Rahul,1,0,1,,,0,0
93,18,5,M Pandey,Andre Russell,KL Rahul,1,0,1,,,0,0
176,16,4,KL Rahul,KS Williamson,BA Stokes,0,0,0,,,0,0
65,11,5,Kagiso Rabada,DA Warner,SL Malinga,0,0,0,,,0,0
8,16,5,CH Gayle,MS Dhoni,Sandeep Sharma,1,0,1,,,0,0
51,11,2,CH Gayle,BB McCullum,Sandeep Sharma,0,0,0,,,0,0
97,8,1,Andre Russell,E Lewis,BA Stokes,1,0,1,,,0,0
117,6,4,SK Trivedi,SR Tendulkar,Rashid Khan,0,0,0,,,0,0
52,11,2,DA Warner,MS Dhoni,Mayank Markande,6,0,6,,,0,0
44,11,2,Yuvraj Singh,KS Williamson,Imran Tahir,6,0,6,,,0,0
59,3,4,D Karthik,Shikhar Dhawan,KL Rahul,1,0,1,,,0,0
187,14,6,P Cummins,J Bumrah,Trent Boult,1,0,1,,,0,0
39,19,1,Rashid Khan,DA Warner,BA Stokes,0,0,0,,,0,0
109,17,4,Andre Russell,AB de Villiers,Rashid Khan,3,0,3,,,0,0
178,14,2,SR Tendulkar,SK Trivedi,Jasprit Bumrah,1,0,1,SK Trivedi,bowled,0,0
181,15,5,R Sharma,Andre Russell,Rashid Khan,0,0,0,,,0,0
95,15,6,V Kohli,RG Sharma,Bhuvneshwar Kumar,4,0,4,,,0,0
110,9,6,S Dhawan,RG Sharma,Imran Tahir,3,0,3,,,0,0
173,12,1,CH Gayle,Hardik Pandya,Kagiso Rabada,4,0,4,,,0,0
166,18,6,MS Dhoni,M Pandey,SP Narine,1,0,1,,,0,0
123,19,6,S Dhawan,P Cummins,Trent Boult,1,0,1,,,0,0
71,2,1,SK Trivedi,G Maxwell,Rashid Khan,0,0,0,,,0,0
182,18,6,Yuvraj Singh,Kagiso Rabada,Imran Tahir,4,0,4,,,0,0
17,7,4,RG Sharma,AB de Villiers,Bhuvneshwar Kumar,4,0,4,,,0,0
28,6,3,CH Gayle,KS Williamson,Anrich Nortje,0,0,0,,,0,0
6,10,4,SR Tendulkar,Shikhar Dhawan,Kagiso Rabada,0,0,0,SR Tendulkar,caught,0,0
6,8,5,BB McCullum,Mujeeb Ur Rahman,Chris Woakes,0,0,0,,,0,0
152,17,5,Trent Boult,Andre Russell,Jasprit Bumrah,3,0,3,,,0,0
67,8,4,SK Trivedi,Yuvraj Singh,BA Stokes,6,0,6,,,0,0
159,6,6,Yuvraj Singh,KL Rahul,DJ Bravo,0,0,0,,,0,0
40,6,2,CH Gayle,DA Warner,Trent Boult,1,0,1,,,0,0
53,18,6,DA Warner,BB McCullum,Kagiso Rabada,0,0,0,,,0,0
137,10,1,R Sharma,Rashid Khan,Anrich Nortje,6,0,6,,,0,0
40,1,6,E Lewis,BB McCullum,Jasprit Bumrah,4,0,4,,,0,0
147,5,5,Trent Boult,BB McCullum,SL Malinga,4,0,4,,,0,0
142,4,3,R Sharma,Rashid Khan,Imran Tahir,1,0,1,,,0,0
15,20,6,S Marsh,P Cummins,Mayank Markande,0,0,0,,,0,0
174,3,5,Hardik Pandya,S Marsh,Anrich Nortje,0,0,0,,,0,0
171,12,4,J Buttler,Trent Boult,Kagiso Rabada,0,0,0,,,0,0
79,15,5,RG Sharma,M Pandey,Rashid Khan,4,0,4,,,0,0
42,14,6,Rashid Khan,SR Tendulkar,Chris Woakes,3,0,3,,,0,0
135,11,1,Ishan Kishan,RG Sharma,JJ Bumrah,6,0,6,,,0,0
143,15,6,SR Tendulkar,S Dhawan,DJ Bravo,6,0,6,,,0,0
78,19,3,Shikhar Dhawan,Kagiso Rabada,Sandeep Sharma,1,1,2,,,0,1
164,16,1,Yuvraj Singh,Mujeeb Ur Rahman,DJ Bravo,2,0,2,,,0,0
31,9,4,MS Dhoni,Ishan Kishan,Chris Woakes,4,0,4,,,0,0
176,16,6,CH Gayle,Ishan Kishan,Mitchell Starc,4,0,4,,,0,0
149,2,2,SR Watson,Andre Russell,SP Narine,0,0,0,,,0,0
163,12,1,Yuvraj Singh,RV Uthappa,Mitchell Starc,1,0,1,,,0,0
161,6,1,KS Williamson,BB McCullum,Trent Boult,0,0,0,,,0,0
176,12,1,G Maxwell,J Buttler,JJ Bumrah,6,0,6,,,0,0
106,11,2,AB de Villiers,M Pandey,SP Narine,1,0,1,,,0,0
144,20,6,D Karthik,CH Gayle,Yuzvendra Chahal,0,0,0,,,0,0
5,16,3,RV Uthappa,Ishan Kishan,SP Narine,1,0,1,,,0,0
196,11,2,RV Uthappa,R Sharma,SL Malinga,1,0,1,,,0,0
59,10,2,S Dhawan,SR Tendulkar,R Ashwin,0,0,0,,,0,0
5,16,4,DA Warner,S Dhawan,SL Malinga,0,0,0,,,0,0
121,4,3,DA Warner,RG Sharma,Jasprit Bumrah,1,0,1,,,0,0
155,7,5,S Marsh,KL Rahul,Kagiso Rabada,1,0,1,,,0,0
72,19,3,G Maxwell,KS Williamson,Mitchell Starc,2,0,2,,,0,0
18,4,5,V Kohli,M Pandey,KL Rahul,1,0,1,,,0,0
2,4,2,E Lewis,Andre Russell,Kagiso Rabada,4,0,4,,,0,0
28,6,3,Ishan Kishan,Trent Boult,KL Rahul,1,0,1,,,0,0
81,4,4,CH Gayle,J Buttler,Anrich Nortje,1,0,1,,,0,0
11,3,3,Shikhar Dhawan,CH Gayle,Bhuvneshwar Kumar,4,0,4,,,0,0
114,8,5,Rashid Khan,Yuvraj Singh,Yuzvendra Chahal,0,0,0,,,0,0
122,12,2,V Kohli,E Lewis,SL Malinga,0,0,0,,,0,0
31,5,4,Hardik Pandya,AB de Villiers,DJ Bravo,0,0,0,,,0,0
153,13,1,M Pandey,Trent Boult,Anrich Nortje,2,0,2,,,0,0
70,13,3,Andre Russell,Hardik Pandya,Anrich Nortje,1,0,1,,,0,0
32,9,4,Shikhar Dhawan,M Pandey,SP Narine,1,0,1,,,0,0
128,1,2,Ishan Kishan,SR Watson,SP Narine,0,0,0,,,0,0
170,17,4,Kagiso Rabada,S Marsh,Jasprit Bumrah,0,0,0,,,0,0
88,18,5,R Sharma,SK Raina,Yuzvendra Chahal,0,0,0,,,0,0
97,15,4,DA Warner,SK Raina,DJ Bravo,0,0,0,,,0,0
181,6,4,Mujeeb Ur Rahman,SR Tendulkar,Jasprit Bumrah,1,0,1,,,0,0
173,16,6,Andre Russell,Shikhar Dhawan,Pat Cummins,0,0,0,,,0,0
127,19,4,G Maxwell,Yuvraj Singh,Trent Boult,0,0,0,,,0,0
94,12,6,R Sharma,G Maxwell,Bhuvneshwar Kumar,4,0,4,,,0,0
90,2,6,P Cummins,J Bumrah,Sandeep Sharma,0,0,0,,,0,0
17,10,1,BB McCullum,KS Williamson,JJ Bumrah,1,0,1,,,0,0
109,19,5,Rashid Khan,R Ashwin,JJ Bumrah,2,0,2,,,0,0
97,19,4,SR Watson,AB de Villiers,Anrich Nortje,0,0,0,,,0,0
129,11,2,RV Uthappa,Ishan Kishan,Yuzvendra Chahal,1,0,1,,,0,0
20,18,2,Yuvraj Singh,J Bumrah,BA Stokes,4,0,4,,,0,0
160,3,6,AB de Villiers,G Maxwell,Mayank Markande,4,0,4,,,0,0
54,12,1,RV Uthappa,D Karthik,Jasprit Bumrah,0,0,0,,,0,0
103,9,5,E Lewis,Kagiso Rabada,Pat Cummins,4,0,4,,,0,0
48,19,4,S Dhawan,Andre Russell,Mayank Markande,1,0,1,,,0,0
197,14,5,SK Raina,S Dhawan,Kagiso Rabada,0,0,0,,,0,0
196,10,4,Rashid Khan,SR Watson,R Ashwin,1,0,1,,,0,0
74,6,3,P Cummins,Rashid Khan,Sandeep Sharma,6,0,6,,,0,0
80,15,4,Mujeeb Ur Rahman,Trent Boult,BA Stokes,1,0,1,Trent Boult,caught and bowled,0,0
141,6,6,DA Warner,E Lewis,JJ Bumrah,0,0,0,,,0,0
77,3,4,SK Trivedi,RG Sharma,Bhuvneshwar Kumar,1,0,1,,,0,0
29,19,6,E Lewis,CH Gayle,Mitchell Starc,0,0,0,,,0,0
135,9,4,RG Sharma,J Bumrah,Imran Tahir,0,0,0,,,0,0
150,13,6,P Cummins,Trent Boult,KL Rahul,0,0,0,,,0,0
113,14,3,SK Raina,E Lewis,Pat Cummins,0,0,0,,,0,0
109,16,6,P Cummins,Yuvraj Singh,SP Narine,0,0,0,,,0,0
6,20,1,SK Raina,J Bumrah,Mayank Markande,0,0,0,,,0,0
93,4,5,P Cummins,Kagiso Rabada,Bhuvneshwar Kumar,1,1,2,,,1,0
66,10,1,P Cummins,SR Watson,KL Rahul,0,0,0,,,0,0
82,14,1,R Ashwin,RG Sharma,Anrich Nortje,0,0,0,,,0,0
184,14,1,KS Williamson,R Ashwin,Mitchell Starc,4,0,4,,,0,0
141,11,4,R Sharma,MS Dhoni,DJ Bravo,1,0,1,,,0,0
103,7,6,RV Uthappa,BB McCullum,Chris Woakes,1,0,1,,,0,0
197,5,5,Rashid Khan,SR Watson,Rashid Khan,0,0,0,,,0,0
176,19,3,Yuvraj Singh,S Marsh,R Ashwin,0,0,0,,,0,0
147,8,1,R Sharma,P Cummins,R Ashwin,0,0,0,,,0,0
44,2,4,Mujeeb Ur Rahman,J Bumrah,SP Narine,0,0,0,,,0,0
31,1,6,D Karthik,Mujeeb Ur Rahman,Rashid Khan,0,0,0,,,0,0
53,7,3,Yuvraj Singh,E Lewis,Bhuvneshwar Kumar,0,0,0,,,0,0
73,7,4,KL Rahul,Mujeeb Ur Rahman,SP Narine,0,0,0,,,0,0
116,8,3,Kagiso Rabada,RG Sharma,JJ Bumrah,0,0,0,,,0,0
102,7,6,Ishan Kishan,Trent Boult,Imran Tahir,1,0,1,,,0,0
86,8,4,G Maxwell,DA Warner,JJ Bumrah,0,0,0,,,0,0
102,12,2,DA Warner,S Marsh,Mayank Markande,0,0,0,,,0,0
120,5,1,SR Watson,Trent Boult,SP Narine,1,0,1,,,0,0
128,9,6,SK Trivedi,Trent Boult,Jasprit Bumrah,1,0,1,,,0,0
68,17,3,Mujeeb Ur Rahman,KS Williamson,Trent Boult,0,0,0,,,0,0
143,15,1,S Marsh,J Buttler,BA Stokes,2,0,2,,,0,0
181,15,4,CH Gayle,E Lewis,BA Stokes,1,0,1,,,0,0
118,16,1,J Buttler,CH Gayle,Kagiso Rabada,0,0,0,,,0,0
44,17,3,S Dhawan,V Kohli,Mitchell Starc,4,0,4,,,0,0
64,16,6,AB de Villiers,G Maxwell,JJ Bumrah,4,0,4,,,0,0
96,19,1,SR Watson,J Buttler,JJ Bumrah,0,0,0,,,0,0
117,9,5,V Kohli,G Maxwell,BA Stokes,0,0,0,,,0,0
188,19,2,S Dhawan,SK Raina,Jasprit Bumrah,2,0,2,,,0,0
155,13,1,Hardik Pandya,J Bumrah,DJ Bravo,1,0,1,,,0,0
6,7,2,Ishan Kishan,Rashid Khan,Jasprit Bumrah,0,0,0,,,0,0
77,16,4,RV Uthappa,SR Tendulkar,Kagiso Rabada,0,0,0,,,0,0
126,15,4,Andre Russell,R Ashwin,Chris Woakes,0,0,0,,,0,0
95,20,2,Mujeeb Ur Rahman,Trent Boult,R Ashwin,1,0,1,,,0,0
58,5,4,D Karthik,RG Sharma,Jasprit Bumrah,1,0,1,,,0,0
77,5,2,RV Uthappa,P Cummins,Mitchell Starc,0,0,0,,,0,0
12,17,1,E Lewis,Mujeeb Ur Rahman,Yuzvendra Chahal,1,0,1,,,0,0
65,12,3,RG Sharma,D Karthik,JJ Bumrah,1,0,1,,,0,0
47,13,1,RG Sharma,Mujeeb Ur Rahman,Jasprit Bumrah,0,0,0,,,0,0
116,20,3,BB McCullum,KL Rahul,KL Rahul,0,0,0,,,0,0
173,4,4,R Sharma,V Kohli,Bhuvneshwar Kumar,1,0,1,,,0,0
178,13,6,Shikhar Dhawan,RV Uthappa,Imran Tahir,4,0,4,,,0,0
177,13,3,RG Sharma,J Buttler,SP Narine,1,1,2,,,1,0
49,1,2,Andre Russell,J Buttler,Sandeep Sharma,1,0,1,,,0,0
49,3,3,Kagiso Rabada,J Buttler,Anrich Nortje,0,0,0,,,0,0
190,15,4,Andre Russell,R Sharma,Rashid Khan,0,0,0,,,0,0
101,2,3,V Kohli,CH Gayle,Yuzvendra Chahal,1,0,1,,,0,0
153,18,3,DA Warner,E Lewis,Bhuvneshwar Kumar,0,0,0,,,0,0
174,16,2,SK Raina,R Sharma,Yuzvendra Chahal,0,0,0,,,0,0
166,14,4,CH Gayle,E Lewis,Imran Tahir,0,0,0,,,0,0
6,6,3,S Marsh,Shikhar Dhawan,Kagiso Rabada,0,0,0,,,0,0
176,11,5,Kagiso Rabada,SR Tendulkar,Jasprit Bumrah,0,0,0,,,0,0
173,12,4,KS Williamson,M Pandey,Jasprit Bumrah,0,0,0,,,0,0
45,7,2,Shikhar Dhawan,AB de Villiers,Yuzvendra Chahal,0,0,0,,,0,0
143,2,1,G Maxwell,J Bumrah,Kagiso Rabada,0,0,0,,,0,0
129,2,1,BB McCullum,Trent Boult,SL Malinga,4,0,4,,,0,0
67,11,3,DA Warner,Yuvraj Singh,SP Narine,1,0,1,,,0,0
27,2,4,Kagiso Rabada,CH Gayle,SL Malinga,1,0,1,,,0,0
27,18,1,E Lewis,AB de Villiers,DJ Bravo,2,0,2,,,0,0
41,10,6,Trent Boult,D Karthik,Anrich Nortje,1,0,1,,,0,0
86,5,1,S Marsh,Kagiso Rabada,Yuzvendra Chahal,0,1,1,,,0,1
122,11,3,E Lewis,KS Williamson,R Ashwin,1,0,1,,,0,0
162,8,2,D Karthik,Rashid Khan,Sandeep Sharma,1,0,1,,,0,0
118,17,6,SK Trivedi,R Sharma,Rashid Khan,1,1,2,,,0,1
18,3,3,SR Watson,Rashid Khan,DJ Bravo,0,0,0,,,0,0
165,5,5,SK Raina,RV Uthappa,Yuzvendra Chahal,0,0,0,,,0,0
78,11,3,V Kohli,Yuvraj Singh,Mitchell Starc,0,0,0,,,0,0
165,7,5,Trent Boult,G Maxwell,Bhuvneshwar Kumar,0,0,0,,,0,0
138,11,4,SR Tendulkar,RV Uthappa,KL Rahul,1,0,1,,,0,0
194,6,1,R Sharma,R Ashwin,Sandeep Sharma,1,0,1,,,0,0
130,4,6,SK Raina,Ishan Kishan,Mayank Markande,0,0,0,,,0,0
167,4,4,RV Uthappa,V Kohli,Rashid Khan,6,0,6,,,0,0
149,19,6,M Pandey,SK Trivedi,Jasprit Bumrah,1,0,1,,,0,0
173,5,6,Ishan Kishan,P Cummins,SL Malinga,0,0,0,,,0,0
